Id	N_Victimas	Fecha_Siniestro	Hora	Lugar_Del_Hecho	Tipo_De_Calle	Comuna	Pos_X	Pos_Y	Victima	Acusado	Rol	Sexo	Edad	Fecha_Fallecimiento	Semestre	Hora_Siniestro	Anio_Siniestro	Mes_Siniestro	Dia_Siniestro	Anio_Fallecimiento	Mes_Fallecimiento	Dia_Fallecimiento	Dia_Semana_Siniestro	Dia_Semana_Fallecimiento
2018-0133	1	12/12/2018	14:07	Nazca Av. y Rivadavia Av.	AVENIDA	7	-58,46963952	-34,63070603	Peaton	Cargas	PEATON	FEMENINO	60	12/12/2018	2	14	2018	12	12	2018	12	12	miercoles	miercoles
2018-0134	1	12/12/2018	21:00	La Plata Av. y Caseros Av.	AVENIDA	7	-58,42349365	-34,64019887	Peaton	Moto	PEATON	MASCULINO	56	13/12/2018	2	21	2018	12	12	2018	12	13	miercoles	jueves
2018-0141	1	22/12/2018	17:40	Maza y Av. Independencia	AVENIDA	5	-58,41509546	-34,62085945	Peaton	Moto	PEATON	MASCULINO	75	24/12/2018	2	17	2018	12	22	2018	12	24	sabado	lunes
2019-0035	1	23/04/2019	14:10	SUIPACHA 665	CALLE	1	-58,37942637	-34,60053054	Peaton	Bicicleta	PEATON	FEMENINO	75	23/04/2019	1	14	2019	4	23	2019	4	23	martes	martes
2019-0038	1	04/05/2019	14:10	UDAONDO, GUILLERMO AV. Y FIGUEROA ALCORTA, PRES. AV.	AVENIDA	13	-58,45212523	-34,54628513	Peaton	Moto	PEATON	FEMENINO	42	05/05/2019	1	14	2019	5	4	2019	5	5	sabado	domingo
2019-0044	1	27/05/2019	12:45	BOEDO AV. 650	AVENIDA	5	-58,41635217	-34,62036547	Peaton	Moto	PEATON	FEMENINO	77	29/05/2019	1	12	2019	5	27	2019	5	29	lunes	miercoles
2019-0047	1	06/06/2019	10:00	CASEROS AV. 1700	AVENIDA	4	-58,38641783	-34,63330028	Peaton	Cargas	PEATON	MASCULINO	76	06/06/2019	1	10	2019	6	6	2019	6	6	jueves	jueves
2019-0049	1	08/06/2019	9:20	CIUDAD DE LA PAZ Y MENDOZA	CALLE	13	-58,45849057	-34,56166498	Peaton	Cargas	PEATON	FEMENINO	72	09/06/2019	1	9	2019	6	8	2019	6	9	sabado	domingo
2019-0071	1	27/08/2019	11:30	PRIMERA JUNTA Y OLIVERA AV.	AVENIDA	9	-58,479611	-34,65620398	Peaton	Cargas	PEATON	MASCULINO	42	27/08/2019	2	11	2019	8	27	2019	8	27	martes	martes
2019-0078	1	12/09/2019	8:25	EINSTEIN, ALBERTO Y ALCORTA, AMANCIO AV.	AVENIDA	4	-58,41125934	-34,6541774	Peaton	Cargas	PEATON	FEMENINO	72	15/09/2019	2	8	2019	9	12	2019	9	15	jueves	domingo
2019-0080	1	17/09/2019	18:40	CABILDO AV. y PAZ, GRAL. AV.	AVENIDA	13	-58,47617802	-34,53825652	Peaton	Moto	PEATON	MASCULINO	76	17/09/2019	2	18	2019	9	17	2019	9	17	martes	martes
2019-0089	1	23/10/2019	15:45	BROWN, ALTE. AV. Y BLANES, JUAN MANUEL	AVENIDA	4	-58,36244648	-34,63107887	Peaton	Cargas	PEATON	FEMENINO	92	23/10/2019	2	15	2019	10	23	2019	10	23	miercoles	miercoles
2019-0090	1	24/10/2019	18:26	ALBERDI, JUAN BAUTISTA AV. 5455	AVENIDA	9	-58,49962423	-34,64868027	Peaton	Moto	PEATON	MASCULINO	67	26/10/2019	2	18	2019	10	24	2019	10	26	jueves	sabado
2020-0007	1	27/01/2020	0:37	CHILE Y LIMA	CALLE	1	-58,3815685	-34,61648696	Peaton	Moto	PEATON	MASCULINO	52	27/01/2020	1	0	2020	1	27	2020	1	27	lunes	lunes
2020-0012	1	18/02/2020	21:00	MEXICO 2860	CALLE	3	-58,40604003	-34,61783553	Peaton	Moto	PEATON	FEMENINO	66	18/02/2020	1	21	2020	2	18	2020	2	18	martes	martes
2020-0013	1	20/02/2020	12:00	COMBATIENTES DE MALVINAS AV. Y TRIUNVITARO AV.	AVENIDA	15	-58,47549929	-34,57994061	Peaton	Moto	PEATON	FEMENINO	58	03/03/2020	1	12	2020	2	20	2020	3	3	jueves	martes
2020-0020	1	13/03/2020	17:30	PUEYRREDON AV. Y GOMEZ, VALENTIN	AVENIDA	3	-58,40571596	-34,60557123	Peaton	Moto	PEATON	FEMENINO	74	17/03/2020	1	17	2020	3	13	2020	3	17	viernes	martes
2020-0027	1	18/05/2020	8:00	DELLEPIANE, LUIS, TTE. GRAL. Y MONTIEL	AVENIDA	8	-58,48267426	-34,68454456	Peaton	Cargas	PEATON	MASCULINO	76	18/05/2020	1	8	2020	5	18	2020	5	18	lunes	lunes
2020-0036	1	07/08/2020	18:40	SCALABRINI ORTIZ, RAUL AV. Y PARAGUAY	AVENIDA	14	-58,42016954	-34,5877879	Peaton	Moto	PEATON	MASCULINO	72	22/08/2020	2	18	2020	8	7	2020	8	22	viernes	sabado
2020-0047	1	27/10/2020	14:00	AUTOPISTA CAMPORA ALTURA LACARRA AV.	AUTOPISTA	9	-58,46668375	-34,65174801	Peaton	Cargas	PEATON	MASCULINO	15	27/10/2020	2	14	2020	10	27	2020	10	27	martes	martes
2020-0050	1	01/11/2020	22:00	SANTA FE AV. Y GODOY CRUZ	AVENIDA	14	-58,42525456	-34,57866344	Peaton	Moto	PEATON	FEMENINO	28	01/11/2020	2	22	2020	11	1	2020	11	1	domingo	domingo
2020-0055	1	19/11/2020	12:30	OLAZABAL AV. 5437	AVENIDA	12	-58,49005682	-34,5786897	Peaton	Cargas	PEATON	MASCULINO	91	11/12/2020	2	12	2020	11	19	2020	12	11	jueves	viernes
2020-0060	1	03/12/2020	20:30	HOMERO Y PERON, EVA AV.	AVENIDA	9	-58,47750832	-34,65672199	Peaton	Moto	PEATON	FEMENINO	69	03/12/2020	2	20	2020	12	3	2020	12	3	jueves	jueves
2021-0004	1	11/01/2021	9:12	CASEROS AV. Y GUARANI	AVENIDA	5	-58,41455544	-34,63866836	Peaton	Cargas	PEATON	FEMENINO	61	11/01/2021	1	9	2021	1	11	2021	1	11	lunes	lunes
2021-0020	1	21/02/2021	15:00	POTOSI Y GASCON	CALLE	5	-58,42462955	-34,60727189	Peaton	Cargas	PEATON	FEMENINO	42	21/02/2021	1	15	2021	2	21	2021	2	21	domingo	domingo
2021-0031	1	07/04/2021	10:29	9 DE JULIO AV. E INDEPENDENCIA AV.	AVENIDA	1	-58,38113667	-34,61765323	Peaton	Cargas	PEATON	FEMENINO	68	11/04/2021	1	10	2021	4	7	2021	4	11	miercoles	domingo
2021-0032	1	10/04/2021	19:55	AU CANTILO Y GUIRALDES, INT.	AUTOPISTA	13	-58,44112678	-34,54538956	Peaton	Moto	PEATON	MASCULINO	60	29/04/2021	1	19	2021	4	10	2021	4	29	sabado	jueves
2021-0051	1	15/06/2021	19:20	27 DE FEBRERO AV. Y EREZCANO AV.	AVENIDA	4	-58,42040352	-34,66005171	Peaton	Cargas	PEATON	MASCULINO	73	16/06/2021	1	19	2021	6	15	2021	6	16	martes	miercoles
2021-0053	1	20/06/2021	12:00	CORRIENTES AV. 5783	AVENIDA	15	-58,44399875	-34,5947736	Peaton	Bicicleta	PEATON	MASCULINO	58	30/06/2021	1	12	2021	6	20	2021	6	30	domingo	miercoles
2021-0061	1	24/07/2021	9:15	MORENO, PERITO AV. Y ALCORTA, AMANCIO AV.	AVENIDA	4	-58,40544588	-34,65012801	Peaton	Cargas	PEATON	FEMENINO	55	24/07/2021	2	9	2021	7	24	2021	7	24	sabado	sabado
2021-0064	1	02/08/2021	20:00	PAZ, GRAL. AV. Y TONELERO	AVENIDA	9	-58,52931141	-34,65422917	Peaton	Cargas	PEATON	MASCULINO	37	03/08/2021	2	20	2021	8	2	2021	8	3	lunes	martes
2021-0071	1	31/08/2021	16:00	SAN LUIS 2730	CALLE	3	-58,4045461	-34,60003693	Peaton	Moto	PEATON	MASCULINO	88	01/09/2021	2	16	2021	8	31	2021	9	1	martes	miercoles
2021-0075	1	21/09/2021	14:30	SALTA Y BRASIL	CALLE	1	-58,38281301	-34,62786038	Peaton	Cargas	PEATON	MASCULINO	65	21/09/2021	2	14	2021	9	21	2021	9	21	martes	martes
2021-0087	1	27/11/2021	11:22	ESMERALDA 1359	CALLE	1	-58,37795815	-34,59167894	Peaton	Bicicleta	PEATON	FEMENINO	73	27/11/2021	2	11	2021	11	27	2021	11	27	sabado	sabado
2016-0013	1	10/02/2016	11:30	AV ENTRE RIOS 1366	AVENIDA	1	-58,39114932	-34,62477387	Peaton	Auto	PEATON	MASCULINO	16	10/02/2016	1	11	2016	2	10	2016	2	10	miercoles	miercoles
2016-0015	1	14/02/2016	5:14	AV SCALABRINI ORTIZ Y VERA	AVENIDA	15	-58,4376002	-34,59912758	Peaton	Auto	PEATON	FEMENINO	16	14/02/2016	1	5	2016	2	14	2016	2	14	domingo	domingo
2016-0020	1	17/02/2016	16:00	SUIPACHA 156	CALLE	1	-58,37952223	-34,60653282	Peaton	Auto	PEATON	MASCULINO	59	02/03/2016	1	16	2016	2	17	2016	3	2	miercoles	miercoles
2016-0065	1	20/05/2016	14:40	AV GAONA Y ESPINOSA	AVENIDA	6	-58,45227946	-34,61068024	Peaton	Auto	PEATON	MASCULINO	20	20/05/2016	1	14	2016	5	20	2016	5	20	viernes	viernes
2016-0075	1	12/06/2016	23:13	AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA	AUTOPISTA	8	-58,47461076	-34,66874679	Peaton	Auto	PEATON	MASCULINO	42	12/06/2016	1	23	2016	6	12	2016	6	12	domingo	domingo
2016-0082	1	27/06/2016	18:24	AV LA PLATA 2384	AVENIDA	4	-58,42273092	-34,64228803	Peaton	Auto	PEATON	MASCULINO	87	05/07/2016	1	18	2016	6	27	2016	7	5	lunes	martes
2016-0088	1	11/07/2016	15:30	CERETTI Y NUÑEZ	CALLE	12	-58,5015175	-34,56767549	Peaton	Auto	PEATON	FEMENINO	70	14/07/2016	2	15	2016	7	11	2016	7	14	lunes	jueves
2016-0089	1	14/07/2016	6:40	AV LUGONES Y LA PAMPA	AUTOPISTA	13	-58,43233425	-34,55185825	Peaton	Auto	PEATON	MASCULINO	35	14/07/2016	2	6	2016	7	14	2016	7	14	jueves	jueves
2016-0097	1	26/07/2016	18:45	SOLIS Y MEXICO	CALLE	1	-58,39038605	-34,6156281	Peaton	Auto	PEATON	MASCULINO	80	12/08/2016	2	18	2016	7	26	2016	8	12	martes	viernes
2016-0131	1	09/10/2016	19:13	MIRAVE 3500	CALLE	4	-58,39871183	-34,64539318	Peaton	Auto	PEATON	MASCULINO	35	09/10/2016	2	19	2016	10	9	2016	10	9	domingo	domingo
2016-0155	1	26/11/2016	16:50	MADERO 900	CALLE	10	-58,52756365	-34,62772274	Peaton	Auto	PEATON	FEMENINO	29	26/11/2016	2	16	2016	11	26	2016	11	26	sabado	sabado
2016-0162	1	07/12/2016	5:00	AV FEDERICO LACROZE Y AV FOREST	AVENIDA	15	-58,45396573	-34,58518167	Peaton	Auto	PEATON	MASCULINO	38	01/01/2017	2	5	2016	12	7	2017	1	1	miercoles	domingo
2016-0177	1	29/12/2016	4:00	ARENALES 3319	CALLE	14	-58,40966671	-34,58788235	Peaton	Auto	PEATON	FEMENINO	27	29/12/2016	2	4	2016	12	29	2016	12	29	jueves	jueves
2017-0015	1	02/02/2017	15:18	CORDOBA AV. Y CALLAO	AVENIDA	2	-58,39293417	-34,59963642	Peaton	Auto	PEATON	MASCULINO	82	21/02/2017	1	15	2017	2	2	2017	2	21	jueves	martes
2017-0027	1	26/02/2017	21:57	AV. CASEROS 1429	AVENIDA	1	-58,38332245	-34,6319325	Peaton	Auto	PEATON	MASCULINO	42	26/02/2017	1	21	2017	2	26	2017	2	26	domingo	domingo
2017-0028	1	28/02/2017	9:20	AV. GAONA Y FRAGATA SARMIENTO	AVENIDA	6	-58,45475488	-34,61196327	Peaton	Auto	PEATON	MASCULINO	87	28/02/2017	1	9	2017	2	28	2017	2	28	martes	martes
2017-0034	1	13/03/2017	7:50	GODOY CRUZ 2651	CALLE	14	-58,42554218	-34,57929036	Peaton	Auto	PEATON	MASCULINO	43	13/03/2017	1	7	2017	3	13	2017	3	13	lunes	lunes
2017-0070	1	30/05/2017	13:20	NUEVA YORK  3696	CALLE	11	-58,50791763	-34,59804273	Peaton	Auto	PEATON	MASCULINO	80	31/05/2017	1	13	2017	5	30	2017	5	31	martes	miercoles
2017-0082	1	25/06/2017	22:40	AV. ENTRE RIOS Y AV. BRASIL	AVENIDA	4	-58,39092851	-34,62932696	Peaton	Auto	PEATON	MASCULINO	36	25/06/2017	1	22	2017	6	25	2017	6	25	domingo	domingo
2017-0087	1	10/07/2017	10:45	24 DE NOVIEMBRE 390	CALLE	3	-58,41095567	-34,61516101	Peaton	Auto	PEATON	FEMENINO	73	10/07/2017	2	10	2017	7	10	2017	7	10	lunes	lunes
2017-0090	1	15/07/2017	5:15	AV. CHIVILCOY Y COLECTORA AV. GRAL. PAZ	AVENIDA	11	-58,51925642	-34,59171721	Peaton	Auto	PEATON	MASCULINO	22	15/07/2017	2	5	2017	7	15	2017	7	15	sabado	sabado
2017-0092	1	24/07/2017	22:16	AU 25 DE MAYO Y AU FRONDIZI (9 DE JULIO SUR)	AUTOPISTA	1	-58,38268809	-34,62282019	Peaton	Auto	PEATON	MASCULINO	66	24/07/2017	2	22	2017	7	24	2017	7	24	lunes	lunes
2017-0093	1	25/07/2017	16:48	AV. LEOPOLDO LUGONES KM 7,5, ALTURA PUENTE SCALABRINI ORTIZ, SENTIDO A CENTRO PORTEÑO	AUTOPISTA	13	-58,43633522	-34,54966288	Peaton	Auto	PEATON	MASCULINO	42	25/07/2017	2	16	2017	7	25	2017	7	25	martes	martes
2017-0098	1	08/08/2017	12:10	JOSE BONIFACIO 2114	CALLE	7	-58,45715752	-34,63132912	Peaton	Auto	PEATON	FEMENINO	61	08/08/2017	2	12	2017	8	8	2017	8	8	martes	martes
2017-0123	1	10/10/2017	1:05	ALBARIÑO Y AV. ARGENTINA	AVENIDA	8	-58,46855503	-34,67216349	Peaton	Auto	PEATON	FEMENINO	36	10/10/2017	2	1	2017	10	10	2017	10	10	martes	martes
2017-0150	1	04/12/2017	1:15	AV. RIVADAVIA Y MIRALLA	AVENIDA	9	-58,51140889	-34,63934531	Peaton	Auto	PEATON	MASCULINO	56	04/12/2017	2	1	2017	12	4	2017	12	4	lunes	lunes
2017-0161	1	26/12/2017	15:30	AV. EVA PERON 5249	AVENIDA	9	-58,48200819	-34,65969965	Peaton	Auto	PEATON	FEMENINO	30	26/12/2017	2	15	2017	12	26	2017	12	26	martes	martes
2018-0017	1	17/02/2018	4:15	San Pedrito Av. y Rivadavia Av.	AVENIDA	7	-58,46963952	-34,63070603	Peaton	Auto	PEATON	MASCULINO	35	20/02/2018	1	4	2018	2	17	2018	2	20	sabado	martes
2018-0025	1	04/03/2018	22:30	Av. Avellaneda y Av. Boyacá	AVENIDA	7	-58,4596221	-34,6224514	Peaton	Auto	PEATON	MASCULINO	70	05/03/2018	1	22	2018	3	4	2018	3	5	domingo	lunes
2018-0044	1	28/04/2018	9:00	Alberti e Independencia Av.	AVENIDA	3	-58,40098306	-34,61866627	Peaton	Auto	PEATON	FEMENINO	50	28/04/2018	1	9	2018	4	28	2018	4	28	sabado	sabado
2018-0046	1	02/05/2018	3:15	Av. Gral. Paz y Av. Rivadavia	AVENIDA	9	-58,52927982	-34,63931752	Peaton	Auto	PEATON	MASCULINO	11	02/05/2018	1	3	2018	5	2	2018	5	2	miercoles	miercoles
2018-0049	1	11/05/2018	19:15	Quesada 2300	CALLE	13	-58,4621322	-34,55395823	Peaton	Auto	PEATON	FEMENINO	40	13/05/2018	1	19	2018	5	11	2018	5	13	viernes	domingo
2018-0051	1	15/05/2018	21:15	California y Carbonari, Francisco, Cmte.	CALLE	4	-58,3597716	-34,64341878	Peaton	Auto	PEATON	FEMENINO	57	15/05/2018	1	21	2018	5	15	2018	5	15	martes	martes
2018-0075	1	15/07/2018	7:30	Del Libertador Av. y Ortiz De Ocampo	AVENIDA	14	-58,40367321	-34,58129246	Peaton	Auto	PEATON	MASCULINO	23	15/07/2018	2	7	2018	7	15	2018	7	15	domingo	domingo
2018-0078	1	21/07/2018	6:15	Paraguay y Sánchez De Bustamante	CALLE	2	-58,41264127	-34,59473294	Peaton	Auto	PEATON	MASCULINO	27	21/07/2018	2	6	2018	7	21	2018	7	21	sabado	sabado
2018-0080	1	25/07/2018	22:22	Alberdi, Juan Bautista Av. y Carhue	AVENIDA	9	-58,51232237	-34,6590353	Peaton	Auto	PEATON	MASCULINO	26	25/07/2018	2	22	2018	7	25	2018	7	25	miercoles	miercoles
2018-0096	1	31/08/2018	22:20	AU Héctor J. Cámpora y Roca, Cnel. Av.	AUTOPISTA	8	-58,44483258	-34,67152226	Peaton	Auto	PEATON	MASCULINO	39	31/08/2018	2	22	2018	8	31	2018	8	31	viernes	viernes
2018-0120	1	09/11/2018	13:34	Monroe y Alvarez Thomas Av.	AVENIDA	12	-58,48250732	-34,57208238	Peaton	Auto	PEATON	FEMENINO	51	20/11/2018	2	13	2018	11	9	2018	11	20	viernes	martes
2019-0006	1	23/01/2019	5:45	OBLIGADO RAFAEL, AV. COSTANERA 4650	AVENIDA	14	-58,41652702	-34,55509606	Peaton	Auto	PEATON	FEMENINO	12	23/01/2019	1	5	2019	1	23	2019	1	23	miercoles	miercoles
