Id,N_Victimas,Fecha_Siniestro,Hora,Lugar_Del_Hecho,Tipo_De_Calle,Comuna,Pos_X,Pos_Y,Victima,Acusado,Barrios,Rol,Sexo,Edad,Fecha_Fallecimiento,Semestre,Hora_Siniestro,Anio_Siniestro,Mes_Siniestro,Dia_Siniestro,Anio_Fallecimiento,Mes_Fallecimiento,Dia_Fallecimiento,Dia_Semana_Siniestro,Dia_Semana_Fallecimiento
2016-0110,1,2016-08-24,20:21:00,AV ALBERDI Y CARHUE,AVENIDA,9,-58.51232237,-34.6590353,Peaton,Sd,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,MASCULINO,57,2016-08-24,2,20,2016,8,24,2016,8,24,miÃ©rcoles,miÃ©rcoles
2016-0111,1,2016-08-25,09:30:00,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,AUTOPISTA,15,-58.47461905,-34.57663634,Moto,Cargas,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,27,2016-08-25,2,9,2016,8,25,2016,8,25,jueves,jueves
2016-0112,1,2016-08-27,04:40:00,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,AUTOPISTA,1,-58.38268809,-34.62282019,Moto,Objeto Fijo,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,24,2016-08-27,2,4,2016,8,27,2016,8,27,sÃ¡bado,sÃ¡bado
2016-0113,1,2016-08-27,16:45:00,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,AVENIDA,9,-58.49603546,-34.64564271,Peaton,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",PEATON,FEMENINO,60,2016-08-27,2,16,2016,8,27,2016,8,27,sÃ¡bado,sÃ¡bado
2016-0114,1,2016-08-31,11:20:00,SALGUERO 1410,CALLE,14,-58.41848605,-34.59394733,Bicicleta,Cargas,['Palermo'],CICLISTA,FEMENINO,55,2016-08-31,2,11,2016,8,31,2016,8,31,miÃ©rcoles,miÃ©rcoles
2016-0115,1,2016-09-02,11:50:00,ARIAS Y TRONADOR,CALLE,12,-58.48935041,-34.54917673,Sd,Cargas,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",SD,MASCULINO,42,2016-09-02,2,11,2016,9,2,2016,9,2,viernes,viernes
2016-0116,1,2016-09-02,20:20:00,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-58.44451316,-34.68475866,Moto,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,30,2016-09-02,2,20,2016,9,2,2016,9,2,viernes,viernes
2016-0117,1,2016-09-03,15:30:00,AV DEL LIBERTADOR Y TAGLE,AVENIDA,14,-58.39936478,-34.58271474,Auto,Auto,['Palermo'],CONDUCTOR,MASCULINO,43,2016-09-03,2,15,2016,9,3,2016,9,3,sÃ¡bado,sÃ¡bado
2016-0118,1,2016-09-04,03:30:00,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,AUTOPISTA,1,-58.37936704,-34.62694503,Auto,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,27,2016-09-04,2,3,2016,9,4,2016,9,4,domingo,domingo
2016-0119,1,2016-09-04,06:40:00,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,AVENIDA,12,-58.49659234,-34.56353635,Sd,Sd,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,FEMENINO,42,2016-09-04,2,6,2016,9,4,2016,9,4,domingo,domingo
2016-0122,1,2016-09-13,07:10:00,AV EVA PERON 4233,AVENIDA,9,-58.47256391,-34.65194557,Bicicleta,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CICLISTA,MASCULINO,49,2016-09-13,2,7,2016,9,13,2016,9,13,martes,martes
2016-0123,1,2016-09-14,09:00:00,AV ASAMBLEA Y AV CNEL ESTEBAN BONORINO,AVENIDA,7,-58.45130953,-34.64053676,Moto,Auto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,FEMENINO,58,2016-09-14,2,9,2016,9,14,2016,9,14,miÃ©rcoles,miÃ©rcoles
2016-0124,1,2016-09-16,15:24:00,AVDA RIVADAVIA Y RIVERA INDARTE,AVENIDA,7,-58.46271207,-34.62884871,Peaton,Pasajeros,"['Flores', 'Parque Chacabuco']",PEATON,MASCULINO,67,2016-09-16,2,15,2016,9,16,2016,9,16,viernes,viernes
2016-0125,1,2016-09-17,12:14:00,AUTOPISTA PERITO MORENO Y AV JUAN B ALBERDI,AUTOPISTA,10,-58.49020869,-34.64243791,Moto,Moto,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,MASCULINO,30,2016-09-17,2,12,2016,9,17,2016,9,17,sÃ¡bado,sÃ¡bado
2016-0126,2,2016-09-18,22:45:00,IRIGOYEN Y TINOGASTA,CALLE,10,-58.52572109,-34.62125906,Auto,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",CONDUCTOR,MASCULINO,37,2016-09-18,2,22,2016,9,18,2016,9,18,domingo,domingo
2016-0126,2,2016-09-18,22:45:00,IRIGOYEN Y TINOGASTA,CALLE,10,-58.52572109,-34.62125906,Auto,Cargas,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",PASAJERO_ACOMPAÑANTE,MASCULINO,60,2016-09-18,2,22,2016,9,18,2016,9,18,domingo,domingo
2016-0127,1,2016-09-24,10:25:00,AV MARIANO ACOSTA Y AV CNEL ROCA,AVENIDA,8,-58.44094791,-34.66677111,Peaton,Pasajeros,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PEATON,MASCULINO,50,2016-09-24,2,10,2016,9,24,2016,9,24,sÃ¡bado,sÃ¡bado
2016-0128,1,2016-10-02,11:30:00,CASTRO Y AV PAVON,AVENIDA,5,-58.41914024,-34.6305389,Peaton,Pasajeros,"['Almagro', 'Boedo']",PEATON,FEMENINO,81,2016-10-02,2,11,2016,10,2,2016,10,2,domingo,domingo
2016-0130,1,2016-10-04,12:30:00,AUTOPISTA 9 DE JULIO SUR Y AV BRASIL,AUTOPISTA,1,-58.37910942,-34.62764717,Moto,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,29,2016-10-04,2,12,2016,10,4,2016,10,4,martes,martes
2016-0131,1,2016-10-09,19:13:00,MIRAVE 3500,CALLE,4,-58.39871183,-34.64539318,Peaton,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,35,2016-10-09,2,19,2016,10,9,2016,10,9,domingo,domingo
2016-0132,1,2016-10-10,02:30:00,AV SAN JUAN Y 24 DE NOVIEMBRE,AVENIDA,3,-58.41036975,-34.62477021,Auto,Pasajeros,"['Balvanera', 'San Cristóbal']",PASAJERO_ACOMPAÑANTE,MASCULINO,30,2016-10-10,2,2,2016,10,10,2016,10,10,lunes,lunes
2016-0133,1,2016-10-14,00:05:00,AV LAS HERAS Y SANCHEZ DE BUSTAMANTE,AVENIDA,14,-58.40204698,-34.5834269,Moto,Auto,['Palermo'],CONDUCTOR,MASCULINO,41,2016-10-25,2,0,2016,10,14,2016,10,25,viernes,martes
2016-0134,1,2016-10-23,05:00:00,AV PIEDRA BUENA Y 2 DE ABRIL 1982,AVENIDA,8,-58.48935287,-34.67648597,Moto,Objeto Fijo,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,25,2016-10-23,2,5,2016,10,23,2016,10,23,domingo,domingo
2016-0135,1,2016-10-24,05:00:00,AV FIGUEROA ALCORTA  Y PINEDO,AVENIDA,14,-58.42260225,-34.56403694,Peaton,Sd,['Palermo'],PEATON,MASCULINO,29,2016-10-25,2,5,2016,10,24,2016,10,25,lunes,martes
2016-0137,1,2016-10-25,00:39:00,AV SAN MARTIN Y LADINES,AVENIDA,11,-58.51537091,-34.59035925,Moto,Moto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,30,2016-10-25,2,0,2016,10,25,2016,10,25,martes,martes
2016-0138,1,2016-10-27,20:30:00,AV CABILDO Y BLANCO ENCALADA,AVENIDA,13,-58.4590967,-34.55922742,Bicicleta,Cargas,"['Núñez', 'Belgrano', 'Colegiales']",CICLISTA,FEMENINO,33,2016-10-27,2,20,2016,10,27,2016,10,27,jueves,jueves
2016-0139,1,2016-10-28,23:00:00,AV PRESIDENTE FIGUEROA ALCORTA Y AV DORREGO,AVENIDA,14,-58.42008769,-34.56539579,Moto,Moto,['Palermo'],PASAJERO_ACOMPAÑANTE,FEMENINO,35,2016-10-28,2,23,2016,10,28,2016,10,28,viernes,viernes
2016-0140,1,2016-10-31,02:58:00,AV JURAMENTO Y VUELTA DE OBLIGADO,AVENIDA,13,-58.45566399,-34.56147293,Pasajeros,Pasajeros,"['Núñez', 'Belgrano', 'Colegiales']",PASAJERO_ACOMPAÑANTE,MASCULINO,20,2016-10-31,2,2,2016,10,31,2016,10,31,lunes,lunes
2016-0142,1,2016-11-05,23:30:00,AV DEL LIBERTADOR Y AV RAMOS MEJIA,AVENIDA,1,-58.37533517,-34.59276462,Moto,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,46,2016-11-05,2,23,2016,11,5,2016,11,5,sÃ¡bado,sÃ¡bado
2016-0143,1,2016-11-06,04:41:00,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-58.44451316,-34.68475866,Moto,Sd,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,35,2016-11-06,2,4,2016,11,6,2016,11,6,domingo,domingo
2016-0144,1,2016-11-07,12:10:00,AV. ALTE. BROWN 984,AVENIDA,4,-58.35975012,-34.63343907,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,83,2016-11-07,2,12,2016,11,7,2016,11,7,lunes,lunes
2016-0145,1,2016-11-07,20:56:00,AV DEL LIBERTADOR Y LA PAMPA,AVENIDA,13,-58.44523595,-34.55953855,Moto,Auto,"['Núñez', 'Belgrano', 'Colegiales']",CONDUCTOR,MASCULINO,39,2016-11-07,2,20,2016,11,7,2016,11,7,lunes,lunes
2016-0146,1,2016-11-09,20:00:00,PICHINCHA Y AV BRASIL,AVENIDA,4,-58.39626094,-34.63036565,Peaton,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,FEMENINO,29,2016-11-09,2,20,2016,11,9,2016,11,9,miÃ©rcoles,miÃ©rcoles
2016-0147,1,2016-11-16,21:15:00,AV INDEPENDENCIA Y VIRREY CEVALLOS,AVENIDA,1,-58.38896772,-34.61799615,Movil,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PASAJERO_ACOMPAÑANTE,MASCULINO,55,2016-11-16,2,21,2016,11,16,2016,11,16,miÃ©rcoles,miÃ©rcoles
2016-0148,1,2016-11-16,22:20:00,AV GARMENDIA 4895,AVENIDA,15,-58.46536113,-34.59484504,Moto,Moto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",CONDUCTOR,MASCULINO,42,2016-11-16,2,22,2016,11,16,2016,11,16,miÃ©rcoles,miÃ©rcoles
2016-0150,1,2016-11-18,18:20:00,AV AMANCIO ALCORTA Y DIOGENES TABORDA,AVENIDA,4,-58.40879146,-34.65273216,Cargas,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,MASCULINO,41,2016-11-18,2,18,2016,11,18,2016,11,18,viernes,viernes
2016-0152,1,2016-11-23,21:10:00,AV PERITO MORENO Y ZUVIRIA,AVENIDA,7,-58.46451841,-34.64991946,Moto,Auto,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,42,2016-11-24,2,21,2016,11,23,2016,11,24,miÃ©rcoles,jueves
2016-0153,1,2016-11-25,15:42:00,ARAOZ Y AV CORDOBA,AVENIDA,15,-58.4291709,-34.59485488,Peaton,Moto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,FEMENINO,83,2016-11-25,2,15,2016,11,25,2016,11,25,viernes,viernes
2016-0154,1,2016-11-26,14:14:00,AV GRAL PAZ 15200,AVENIDA,8,-58.49007772,-34.68251141,Moto,Moto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,38,2016-11-26,2,14,2016,11,26,2016,11,26,sÃ¡bado,sÃ¡bado
2016-0155,1,2016-11-26,16:50:00,MADERO 900,CALLE,10,-58.52756365,-34.62772274,Peaton,Auto,"['Villa Real', 'Monte Castro', 'Versalles', 'Floresta', 'Vélez Sarsfield', 'Villa Luro']",PEATON,FEMENINO,29,2016-11-26,2,16,2016,11,26,2016,11,26,sÃ¡bado,sÃ¡bado
2016-0156,1,2016-11-26,19:40:00,AV INDEPENDENCIA Y DEAN FUNES,AVENIDA,3,-58.40638983,-34.61943202,Moto,Pasajeros,"['Balvanera', 'San Cristóbal']",CONDUCTOR,MASCULINO,23,2016-11-30,2,19,2016,11,26,2016,11,30,sÃ¡bado,miÃ©rcoles
2016-0157,1,2016-12-03,06:40:00,AV JUAN B JUSTO 5645,AVENIDA,11,-58.47576807,-34.61740997,Moto,Moto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,23,2016-12-03,2,6,2016,12,3,2016,12,3,sÃ¡bado,sÃ¡bado
2016-0159,1,2016-12-04,07:21:00,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,8,-58.44451316,-34.68475866,Auto,Sd,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",CONDUCTOR,MASCULINO,23,2016-12-04,2,7,2016,12,4,2016,12,4,domingo,domingo
2016-0160,1,2016-12-06,05:30:00,AUTOPISTA PERITO MORENO ALTURA VELZ,AUTOPISTA,9,-58.51927194,-34.63635787,Cargas,Objeto Fijo,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,29,2016-12-06,2,5,2016,12,6,2016,12,6,martes,martes
2016-0161,1,2016-12-06,07:22:00,AV SANTA FE Y GODOY CRUZ,AVENIDA,14,-58.42525456,-34.57866344,Peaton,Pasajeros,['Palermo'],PEATON,MASCULINO,50,2016-12-06,2,7,2016,12,6,2016,12,6,martes,martes
2016-0162,1,2016-12-07,05:00:00,AV FEDERICO LACROZE Y AV FOREST,AVENIDA,15,-58.45396573,-34.58518167,Peaton,Auto,"['Chacarita', 'Villa Crespo', 'La Paternal', 'Villa Ortúzar', 'Agronomía', 'Parque Chas']",PEATON,MASCULINO,38,2017-01-01,2,5,2016,12,7,2017,1,1,miÃ©rcoles,domingo
2016-0163,1,2016-12-10,07:30:00,AV GRAL PAZ Y AV GENERAL MOSCONI,AVENIDA,11,-58.52340614,-34.59798754,Moto,Auto,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,23,2016-12-10,2,7,2016,12,10,2016,12,10,sÃ¡bado,sÃ¡bado
2016-0164,1,2016-12-11,06:16:00,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,4,-58.42323628,-34.64119105,Auto,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,29,2016-12-11,2,6,2016,12,11,2016,12,11,domingo,domingo
2016-0165,1,2016-12-12,08:25:00,AV MARTIN GARCIA 300,AVENIDA,4,-58.36926144,-34.62841919,Bicicleta,Pasajeros,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CICLISTA,MASCULINO,37,2016-12-12,2,8,2016,12,12,2016,12,12,lunes,lunes
2016-0168,1,2016-12-13,10:40:00,AV LA PLATA Y CNEL GREGORIO POMAR,AVENIDA,4,-58.42323628,-34.64119105,Moto,Auto,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,43,2016-12-13,2,10,2016,12,13,2016,12,13,martes,martes
2016-0169,1,2016-12-15,15:30:00,NUÑEZ Y AV RICARDO BALBIN,AVENIDA,12,-58.47935434,-34.55676497,Moto,Pasajeros,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",CONDUCTOR,MASCULINO,24,2016-12-16,2,15,2016,12,15,2016,12,16,jueves,viernes
2016-0170,1,2016-12-19,17:10:00,AV GRAL PAZ 4500,AVENIDA,12,-58.50598256,-34.5637998,Moto,Auto,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,MASCULINO,21,2016-12-19,2,17,2016,12,19,2016,12,19,lunes,lunes
2016-0171,1,2016-12-25,19:00:00,AU BUENOS AIRES - LA PLATA Y AU 25 DE MAYO,AUTOPISTA,1,-58.36607137,-34.62150748,Moto,Moto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,SD,42,2016-12-25,2,19,2016,12,25,2016,12,25,domingo,domingo
2016-0172,1,2016-12-26,08:00:00,AV GARAY Y CASTRO,AVENIDA,5,-58.41918902,-34.63174259,Moto,Cargas,"['Almagro', 'Boedo']",CONDUCTOR,MASCULINO,38,2016-12-26,2,8,2016,12,26,2016,12,26,lunes,lunes
2016-0173,1,2016-12-26,19:52:00,AV DIRECTORIO Y AV SAN PEDRITO,AVENIDA,7,-58.46749188,-34.63551751,Moto,Cargas,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,35,2016-12-26,2,19,2016,12,26,2016,12,26,lunes,lunes
2016-0175,1,2016-12-27,08:15:00,CNEL RAMON L FALCON Y MEMBRILLAR,CALLE,7,-58.46064174,-34.62960517,Peaton,Bicicleta,"['Flores', 'Parque Chacabuco']",PEATON,FEMENINO,42,2016-12-27,2,8,2016,12,27,2016,12,27,martes,martes
2016-0176,1,2016-12-28,01:41:00,AV BELGRANO Y AV PASEO COLON,AVENIDA,1,-58.36956186,-34.61232875,Moto,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,28,2016-12-28,2,1,2016,12,28,2016,12,28,miÃ©rcoles,miÃ©rcoles
2016-0177,1,2016-12-29,04:00:00,ARENALES 3319,CALLE,14,-58.40966671,-34.58788235,Peaton,Auto,['Palermo'],PEATON,FEMENINO,27,2016-12-29,2,4,2016,12,29,2016,12,29,jueves,jueves
2016-0178,1,2016-12-30,16:18:00,REPUBLICA BOLIVARIANA DE VENEZUELA Y SAAVEDRA,CALLE,3,-58.40288226,-34.61544091,Peaton,Multiple,"['Balvanera', 'San Cristóbal']",PEATON,FEMENINO,7,2016-12-30,2,16,2016,12,30,2016,12,30,viernes,viernes
2017-0001,1,2017-01-02,01:00:00,AV. JUAN B JUSTO Y ACHUPALLAS,AVENIDA,11,-58.4659423,-34.61028571,Moto,Cargas,"['Villa General Mitre', 'Villa Devoto', 'Villa del Parque', 'Villa Santa Rita']",CONDUCTOR,MASCULINO,18,2017-01-02,1,1,2017,1,2,2017,1,2,lunes,lunes
2017-0003,1,2017-01-05,03:10:00,OLAVARRIA Y AV. VELEZ SARSFIELD,AVENIDA,4,-58.38957669,-34.64410277,Cargas,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,MASCULINO,33,2017-01-05,1,3,2017,1,5,2017,1,5,jueves,jueves
2017-0007,1,2017-01-11,17:00:00,LIMA Y MEXICO,CALLE,1,-58.3816166,-34.61529543,Peaton,Multiple,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,48,2017-01-11,1,17,2017,1,11,2017,1,11,miÃ©rcoles,miÃ©rcoles
2017-0008,1,2017-01-16,00:40:00,JOSE A CABRERA Y BONPLAND,CALLE,14,-58.43917004,-34.58494351,Moto,Pasajeros,['Palermo'],CONDUCTOR,MASCULINO,29,2017-01-16,1,0,2017,1,16,2017,1,16,lunes,lunes
2017-0009,1,2017-01-16,13:56:00,AU 25 DE MAYO Y AV. BOEDO,AUTOPISTA,5,-58.41595919,-34.62743346,Moto,Cargas,"['Almagro', 'Boedo']",CONDUCTOR,MASCULINO,36,2017-01-16,1,13,2017,1,16,2017,1,16,lunes,lunes
2017-0010,1,2017-01-16,16:30:00,AV. DIRECTORIO Y RIGLOS,AVENIDA,6,-58.4356488,-34.62828656,Moto,Auto,['Caballito'],CONDUCTOR,MASCULINO,23,2017-01-16,1,16,2017,1,16,2017,1,16,lunes,lunes
2017-0011,1,2017-01-22,02:30:00,AV. GRAL. PAZ Y AV. R. BALBIN,AVENIDA,12,-58.5007381,-34.5497951,Moto,Objeto Fijo,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,FEMENINO,29,2017-01-22,1,2,2017,1,22,2017,1,22,domingo,domingo
2017-0012,1,2017-01-24,14:00:00,TRAFUL Y DIOGENES TABORDA,CALLE,4,-58.40969005,-34.6505529,Moto,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,30,2017-01-24,1,14,2017,1,24,2017,1,24,martes,martes
2017-0013,1,2017-01-27,07:00:00,IRIARTE 3055,AVENIDA,4,-58.38972622,-34.65098981,Peaton,Cargas,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PEATON,MASCULINO,4,2017-01-27,1,7,2017,1,27,2017,1,27,viernes,viernes
2017-0014,1,2017-01-28,08:27:34,AV. DONADO Y ARIAS,AVENIDA,12,-58.49185972,-34.55046754,Moto,Multiple,"['Coghlan', 'Saavedra', 'Villa Urquiza', 'Villa Pueyrredón']",PASAJERO_ACOMPAÑANTE,FEMENINO,22,2017-01-28,1,8,2017,1,28,2017,1,28,sÃ¡bado,sÃ¡bado
2017-0015,1,2017-02-02,15:18:03,CORDOBA AV. Y CALLAO,AVENIDA,2,-58.39293417,-34.59963642,Peaton,Auto,['Recoleta'],PEATON,MASCULINO,82,2017-02-21,1,15,2017,2,2,2017,2,21,jueves,martes
2017-0016,1,2017-02-03,05:12:21,"AU 25 DE MAYO, KILOMETRO 8.3, SENTIDO HACIA PROVINCIA DE BUENOS AIRES, C.A.B.A.",AUTOPISTA,1,-58.38099494,-34.62288231,Moto,Cargas,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,27,2017-02-04,1,5,2017,2,3,2017,2,4,viernes,sÃ¡bado
2017-0017,1,2017-02-06,08:00:00,AV. JUAN B JUSTO Y PARAGUAY,AVENIDA,14,-58.429012,-34.58095431,Moto,Auto,['Palermo'],CONDUCTOR,MASCULINO,32,2017-02-06,1,8,2017,2,6,2017,2,6,lunes,lunes
2017-0018,1,2017-02-09,07:00:00,AV. GRAL. PAZ Y AV. DE LOS CORRALES,AVENIDA,9,-58.50877521,-34.66977709,Moto,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,MASCULINO,30,2017-02-09,1,7,2017,2,9,2017,2,9,jueves,jueves
2017-0021,1,2017-02-18,05:30:00,SARMIENTO Y LIBERTAD,CALLE,1,-58.38362373,-34.60509972,Moto,Pasajeros,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",CONDUCTOR,MASCULINO,43,2017-02-18,1,5,2017,2,18,2017,2,18,sÃ¡bado,sÃ¡bado
2017-0024,1,2017-02-23,20:50:00,AV. RIVADAVIA 7121,AVENIDA,7,-58.46589308,-34.62955795,Peaton,Pasajeros,"['Flores', 'Parque Chacabuco']",PEATON,MASCULINO,39,2017-02-23,1,20,2017,2,23,2017,2,23,jueves,jueves
2017-0025,1,2017-02-24,17:05:00,AV. FERNANDEZ DE LA CRUZ Y RIVERA INDARTE,AVENIDA,7,-58.43614426,-34.6542464,Moto,Sd,"['Flores', 'Parque Chacabuco']",CONDUCTOR,MASCULINO,23,2017-02-24,1,17,2017,2,24,2017,2,24,viernes,viernes
2017-0026,2,2017-02-26,05:15:00,AV. PERITO MORENO Y FOURNIER,AVENIDA,4,-58.41842777,-34.64979057,Auto,Objeto Fijo,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",PASAJERO_ACOMPAÑANTE,FEMENINO,23,2017-02-26,1,5,2017,2,26,2017,2,26,domingo,domingo
2017-0026,2,2017-02-26,05:15:00,AV. PERITO MORENO Y FOURNIER,AVENIDA,4,-58.41842777,-34.64979057,Auto,Objeto Fijo,"['La Boca', 'Barracas', 'Parque Patricios', 'Nueva Pompeya']",CONDUCTOR,MASCULINO,19,2017-02-26,1,5,2017,2,26,2017,2,26,domingo,domingo
2017-0027,1,2017-02-26,21:57:00,AV. CASEROS 1429,AVENIDA,1,-58.38332245,-34.6319325,Peaton,Auto,"['Retiro', 'San Nicolás', 'Puerto Madero', 'San Telmo', 'Montserrat', 'Constitución']",PEATON,MASCULINO,42,2017-02-26,1,21,2017,2,26,2017,2,26,domingo,domingo
2017-0028,1,2017-02-28,09:20:00,AV. GAONA Y FRAGATA SARMIENTO,AVENIDA,6,-58.45475488,-34.61196327,Peaton,Auto,['Caballito'],PEATON,MASCULINO,87,2017-02-28,1,9,2017,2,28,2017,2,28,martes,martes
2017-0029,1,2017-03-07,02:15:00,MOZART Y TANDIL,CALLE,9,-58.48501341,-34.64742455,Sd,Auto,"['Liniers', 'Mataderos', 'Parque Avellaneda']",SD,MASCULINO,34,2017-03-07,1,2,2017,3,7,2017,3,7,martes,martes
2017-0030,1,2017-03-07,08:00:00,MOZART Y COLECTORA AV. TTE. LUIS J DELLEPIANE,AVENIDA,9,-58.47010988,-34.65872088,Auto,Pasajeros,"['Liniers', 'Mataderos', 'Parque Avellaneda']",CONDUCTOR,FEMENINO,27,2017-03-07,1,8,2017,3,7,2017,3,7,martes,martes
2017-0031,1,2017-03-11,01:30:00,24 DE NOVIEMBRE Y PAVON ,CALLE,3,-58.4099756,-34.62873635,Auto,Objeto Fijo,"['Balvanera', 'San Cristóbal']",PASAJERO_ACOMPAÑANTE,MASCULINO,70,2017-03-11,1,1,2017,3,11,2017,3,11,sÃ¡bado,sÃ¡bado
2017-0032,1,2017-03-12,05:00:00,AV. GRAL. PAZ Y PEDRO DE MENDOZA,AVENIDA,8,-58.48892175,-34.68359163,Auto,Auto,"['Villa Soldati', 'Villa Riachuelo', 'Villa Lugano']",PASAJERO_ACOMPAÑANTE,FEMENINO,40,2017-03-12,1,5,2017,3,12,2017,3,12,domingo,domingo
